frame_id,c1_rater1,c1_rater2,c1_rater3,c2_rater1,c2_rater2,c2_rater3,c3_rater1,c3_rater2,c3_rater3,dir_name
450,0,0,0,0,0,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
600,0,0,0,0,0,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
750,0,0,0,0,0,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
900,0,0,0,0,0,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
1050,0,0,1,0,0,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
1200,0,0,1,0,0,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
1350,0,0,1,0,0,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
1500,0,0,1,0,0,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
1650,0,0,1,0,0,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
1800,0,0,1,0,1,1,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
1950,0,0,1,1,1,1,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
2100,0,0,1,1,1,1,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
2250,0,0,1,1,1,1,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
2400,0,0,0,0,0,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
2550,0,0,0,1,1,0,0,0,0,4593fa58-efb5-4153-b3e0-05f8877cd68d
0,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
150,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
300,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
450,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
600,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
750,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
900,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
1050,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
1200,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
1350,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
1500,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
1650,0,0,1,0,0,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
1800,0,0,1,0,0,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
1950,0,0,1,0,0,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
2100,1,1,1,1,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
2250,1,1,1,0,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
2400,1,1,1,0,1,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
2550,0,0,0,0,0,0,0,0,0,d66cbe96-aec3-4eca-bf28-cb63cbeeadef
0,0,1,1,1,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
150,0,1,1,1,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
300,1,1,1,1,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
450,0,0,0,0,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
600,0,0,0,0,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
750,0,0,0,0,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
900,0,0,0,1,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
1050,0,0,0,0,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
1200,1,1,1,1,1,1,0,0,1,976bdad8-5525-423d-b47b-e3402f099ce9
1350,1,1,1,1,1,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
1500,1,1,1,1,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
1650,0,0,0,1,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
1800,0,0,0,1,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
1950,1,1,0,0,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
2100,1,1,0,1,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
2250,1,1,1,1,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
2400,1,1,1,1,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
2550,0,0,0,0,0,0,0,0,0,976bdad8-5525-423d-b47b-e3402f099ce9
0,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
150,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
300,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
450,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
600,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
750,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
900,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
1050,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
1200,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
1350,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
1500,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
1650,0,0,0,0,0,1,0,0,1,70a653b7-288a-4110-a3b7-60b90bd634d0
1800,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
1950,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
2100,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
2250,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
2400,0,0,0,0,0,1,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
2550,0,0,0,0,0,0,0,0,0,70a653b7-288a-4110-a3b7-60b90bd634d0
0,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
150,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
300,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
450,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
600,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
750,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
900,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
1050,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
1200,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
1350,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
1500,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
1650,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
1800,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
1950,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
2100,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
2250,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
2400,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
2550,0,0,0,0,0,0,0,0,0,2f86f8ea-7027-4c2c-a09c-a9f40ad4931e
0,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
150,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
300,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
450,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
600,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
750,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
900,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
1050,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
1200,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
1350,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
1500,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
1650,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
1800,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
1950,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
2100,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
2250,0,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
2400,1,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
2550,1,0,0,0,0,0,0,0,0,5c86236b-2763-407f-bdfb-d1a181d8c0e2
0,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
150,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
300,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
450,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
600,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
750,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
900,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
1050,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
1200,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
1350,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
1500,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
1650,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
1800,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
1950,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
2100,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
2250,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
2400,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
2550,0,0,0,0,0,0,0,0,0,0974f830-5596-42f2-9687-9710c13538df
0,0,0,0,0,0,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
150,1,0,0,0,1,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
300,1,0,0,0,1,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
450,0,0,0,0,1,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
600,1,0,0,0,1,1,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
750,0,0,0,0,0,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
900,0,0,0,0,0,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
1050,1,0,0,0,0,1,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
1200,1,0,0,0,1,1,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
1350,0,0,0,0,0,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
1500,0,0,0,0,0,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
1650,0,0,1,0,1,1,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
1800,1,0,1,0,0,1,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
1950,0,0,0,0,0,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
2100,0,0,0,0,0,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
2250,0,0,0,0,0,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
2400,0,0,0,0,0,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
2550,1,0,0,0,0,0,0,0,0,c40e050c-9dbb-4e83-82e6-0a53d79a7591
0,0,0,0,0,0,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
150,0,0,0,0,0,0,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
300,0,0,0,1,0,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
450,0,0,0,1,0,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
600,0,0,0,1,0,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
750,1,1,0,1,1,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
900,0,0,0,1,0,1,0,0,1,1b950271-8237-4878-a8ed-3c0954543e0e
1050,0,0,0,0,0,0,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
1200,0,0,0,0,1,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
1350,1,1,1,1,1,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
1500,1,1,1,1,1,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
1650,1,1,1,1,1,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
1800,1,1,1,1,1,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
1950,1,0,0,1,1,1,0,1,1,1b950271-8237-4878-a8ed-3c0954543e0e
2100,1,0,0,1,1,1,0,1,1,1b950271-8237-4878-a8ed-3c0954543e0e
2250,1,0,0,1,1,1,0,1,0,1b950271-8237-4878-a8ed-3c0954543e0e
2400,1,0,0,1,0,1,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
2550,0,0,0,0,0,0,0,0,0,1b950271-8237-4878-a8ed-3c0954543e0e
0,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
150,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
300,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
450,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
600,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
750,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
900,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
1050,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
1200,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
1350,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
1500,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
1650,0,0,0,0,0,0,1,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
1800,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
1950,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
2100,0,0,0,0,0,0,1,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
2250,0,0,0,0,0,0,0,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
2400,0,0,0,0,0,0,1,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
2550,0,0,0,0,0,0,1,0,0,2da052f3-06e9-4839-8dae-7fd5c4ad92e4
0,0,0,0,0,0,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
150,0,0,1,0,0,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
300,0,0,1,0,0,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
450,0,0,1,0,0,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
600,0,0,1,0,1,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
750,0,0,1,0,1,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
900,0,0,0,0,0,0,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
1050,0,0,0,0,0,0,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
1200,0,0,0,0,0,0,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
1350,0,0,0,0,0,0,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
1500,0,0,0,0,0,0,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
1650,0,0,1,0,1,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
1800,0,0,1,0,1,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
1950,0,0,1,0,1,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
2100,0,0,1,0,0,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
2250,0,0,1,0,0,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
2400,0,0,1,0,0,1,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
2550,0,0,0,0,0,0,0,0,0,cc88a273-671d-436d-9d0d-598ec8395cd4
0,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
150,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
300,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
450,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
600,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
750,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
900,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
1050,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
1200,0,0,0,1,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
1350,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
1500,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
1650,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
1800,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
1950,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
2100,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
2250,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
2400,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
2550,0,0,0,0,0,0,0,0,0,6c00d456-34ef-43dd-8f5f-5bb90ad233e2
0,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
150,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
300,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
450,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
600,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
750,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
900,0,0,0,0,0,0,1,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
1050,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
1200,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
1350,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
1500,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
1650,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
1800,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
1950,0,0,0,1,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
2100,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
2250,0,0,0,0,0,0,0,0,0,3b9750a1-98c5-4879-a62a-595311c7ab95
2400,1,1,1,1,1,1,1,1,1,3b9750a1-98c5-4879-a62a-595311c7ab95
2550,1,1,1,1,1,1,1,1,1,3b9750a1-98c5-4879-a62a-595311c7ab95
0,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
150,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
300,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
450,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
600,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
750,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
900,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
1050,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
1200,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
1350,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
1500,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
1650,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
1800,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
1950,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
2100,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
2250,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
2400,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
2550,0,0,0,0,0,0,0,0,0,67e186bf-57fc-47c5-a7f0-8f274db0bb85
0,0,0,1,1,1,1,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
150,0,0,1,1,1,1,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
300,0,0,0,0,1,0,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
450,0,0,0,1,1,0,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
600,0,0,0,0,1,0,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
750,0,0,0,0,0,0,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
900,0,0,0,1,1,0,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
1050,0,0,1,1,1,1,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
1200,0,0,1,1,1,1,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
1350,0,0,1,1,1,1,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
1500,0,0,0,0,0,0,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
1650,0,0,0,0,0,0,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
1800,0,0,0,1,1,0,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
1950,0,0,1,1,1,1,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
2100,0,0,1,1,1,1,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
2250,0,0,1,0,1,1,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
2400,0,0,0,0,1,0,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
2550,0,0,0,0,1,0,0,0,0,49457fe0-713f-4627-b5b9-ccc4fdeee1c1
0,0,0,0,0,1,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
150,0,0,0,0,0,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
300,0,0,0,0,0,0,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
450,0,0,0,0,0,0,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
600,0,0,0,0,0,0,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
750,0,0,0,0,0,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
900,0,0,0,0,1,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
1050,0,0,0,0,1,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
1200,0,0,0,0,0,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
1350,0,0,0,0,0,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
1500,0,0,0,0,0,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
1650,0,0,0,0,0,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
1800,0,0,0,0,0,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
1950,0,0,0,0,0,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
2100,0,0,0,0,0,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
2250,0,0,0,0,1,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
2400,0,0,0,0,1,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
2550,0,0,0,0,0,1,0,0,0,04d9964c-5e81-4fe7-881c-d3dd60cfb690
0,0,0,0,0,0,0,0,0,0,32e36354-474f-4cf8-91c2-a9f6a94e45f3
150,1,0,0,1,0,0,0,0,0,32e36354-474f-4cf8-91c2-a9f6a94e45f3
300,1,0,0,1,0,0,0,0,0,32e36354-474f-4cf8-91c2-a9f6a94e45f3
450,1,0,0,1,0,0,0,0,1,32e36354-474f-4cf8-91c2-a9f6a94e45f3
600,1,0,0,1,0,1,1,0,1,32e36354-474f-4cf8-91c2-a9f6a94e45f3
750,1,0,0,1,0,0,0,0,1,32e36354-474f-4cf8-91c2-a9f6a94e45f3
